 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "u", "v","Velocity Magnitude", "P", "Vorticity"
 ZONE T="BIG ZONE", I=         131 , J=         131 , DATAPACKING=POINT
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -1.35788126E-02   0.00000000    
   3.87596898E-03   0.00000000       0.00000000       0.00000000       0.00000000      -1.35788126E-02   0.00000000    
   1.16279069E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.35694230E-02   0.00000000    
   1.93798449E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.35811428E-02   0.00000000    
   2.71317828E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.36166280E-02   0.00000000    
   3.48837227E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.36755602E-02   0.00000000    
   4.26356606E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.37554249E-02   0.00000000    
   5.03875986E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.38529344E-02   0.00000000    
   5.81395365E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.39646605E-02   0.00000000    
   6.58914745E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.40873613E-02   0.00000000    
   7.36434162E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.42180659E-02   0.00000000    
   8.13953578E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.43541088E-02   0.00000000    
   8.91472995E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.44931441E-02   0.00000000    
   9.68992412E-02   0.00000000       0.00000000       0.00000000       0.00000000      -1.46331191E-02   0.00000000    
  0.104651183       0.00000000       0.00000000       0.00000000       0.00000000      -1.47722512E-02   0.00000000    
  0.112403125       0.00000000       0.00000000       0.00000000       0.00000000      -1.49089983E-02   0.00000000    
  0.120155066       0.00000000       0.00000000       0.00000000       0.00000000      -1.50420526E-02   0.00000000    
  0.127907008       0.00000000       0.00000000       0.00000000       0.00000000      -1.51702929E-02   0.00000000    
  0.135658950       0.00000000       0.00000000       0.00000000       0.00000000      -1.52927786E-02   0.00000000    
  0.143410891       0.00000000       0.00000000       0.00000000       0.00000000      -1.54087087E-02   0.00000000    
  0.151162833       0.00000000       0.00000000       0.00000000       0.00000000      -1.55174267E-02   0.00000000    
  0.158914775       0.00000000       0.00000000       0.00000000       0.00000000      -1.56183820E-02   0.00000000    
  0.166666716       0.00000000       0.00000000       0.00000000       0.00000000      -1.57110952E-02   0.00000000    
  0.174418658       0.00000000       0.00000000       0.00000000       0.00000000      -1.57951992E-02   0.00000000    
  0.182170600       0.00000000       0.00000000       0.00000000       0.00000000      -1.58703569E-02   0.00000000    
  0.189922541       0.00000000       0.00000000       0.00000000       0.00000000      -1.59362927E-02   0.00000000    
  0.197674483       0.00000000       0.00000000       0.00000000       0.00000000      -1.59927718E-02   0.00000000    
  0.205426425       0.00000000       0.00000000       0.00000000       0.00000000      -1.60396043E-02   0.00000000    
  0.213178366       0.00000000       0.00000000       0.00000000       0.00000000      -1.60766132E-02   0.00000000    
  0.220930308       0.00000000       0.00000000       0.00000000       0.00000000      -1.61036681E-02   0.00000000    
  0.228682250       0.00000000       0.00000000       0.00000000       0.00000000      -1.61206592E-02   0.00000000    
  0.236434191       0.00000000       0.00000000       0.00000000       0.00000000      -1.61275081E-02   0.00000000    
